"Date","Open","High","Low","Close","Volume","Adj Close"
"2013-07-09",81.870003,82.190002,80.75,81.459999,3758600,77.812913
"2013-07-08",82.519997,82.879997,81.32,81.449997,3257900,77.803359
"2013-07-05",81.769997,83.010002,81.279999,82.169998,5102300,78.491125
"2013-07-03",81.769997,81.93,79.5,80.230003,5293200,76.637986
"2013-07-02",83.220001,84.330002,81.470001,82.129997,5069700,78.452915
"2013-07-01",84.209999,84.32,83.029999,83.300003,4718400,79.570538
"2013-06-28",83.610001,84.589996,83.290001,83.830002,3273100,80.076808
"2013-06-27",83.550003,84.220001,83.300003,84.059998,2605600,80.296506
"2013-06-26",83.209999,83.589996,82.849998,83.169998,2421500,79.446353
"2013-06-25",82.870003,83.120003,82.300003,82.639999,3147400,78.940083
"2013-06-24",83.720001,84.269997,81.669998,82.18,4594700,78.500679
"2013-06-20",85.610001,85.849998,84.199997,84.93,4891000,81.127557
"2013-06-19",87.230003,87.57,86.57,86.57,3405800,82.694132
"2013-06-18",86.449997,87.57,86.260002,87.120003,2980400,83.21951
"2013-06-17",85.339996,86.919998,85.290001,86.519997,3371800,82.646367
"2013-06-14",85.440002,85.610001,84.489998,84.889999,2514400,81.089347
"2013-06-13",84.139999,85.239998,83.900002,85.120003,2531000,81.309053
"2013-06-12",85,85.360001,84.260002,84.449997,5127500,80.669045
"2013-06-11",84.580002,84.93,84.150002,84.400002,3810600,80.621287
"2013-06-10",84.93,85.82,84.370003,85.610001,3812800,81.777113
"2013-06-07",85.75,86.099998,84.589996,84.730003,4017500,80.936515
"2013-06-06",85,85.860001,84.220001,85.800003,3539900,81.958609
"2013-06-05",84.989998,86.309998,84.68,84.739998,4577800,80.946062
"2013-06-04",84.129997,84.919998,83.5,84.349998,2648600,80.573523
"2013-06-03",82.709999,84.580002,82.120003,84.57,5404500,80.783675
"2013-05-31",84.400002,85.290001,82.089996,82.129997,3875100,78.452915
"2013-05-30",83.910004,85.150002,83.110001,84.75,3585100,80.955616
"2013-05-29",81.709999,85.139999,81.540001,84.290001,4128500,80.516212
"2013-05-28",82.709999,83.199997,81.410004,82.389999,3051700,78.701276
"2013-05-24",81.449997,81.860001,80.970001,81.660004,1873100,78.003963
"2013-05-23",81.269997,81.879997,80.739998,81.849998,4890200,78.185452
"2013-05-22",84.330002,85.519997,83.120003,83.370003,3961000,79.637403
"2013-05-21",83.959999,84.860001,83.68,84.360001,3206600,80.583077
"2013-05-20",81.300003,84.199997,81.230003,84.080002,4728900,80.315615
"2013-05-17",81.029999,81.690002,80.550003,81.300003,4376200,77.660081
"2013-05-16",81.900002,81.940002,80.879997,80.889999,3029500,77.268433
"2013-05-15",82.730003,82.809998,80.849998,81.889999,3303100,78.223662
"2013-05-14",83.410004,83.800003,82.610001,83.029999,3521500,79.312622
"2013-05-13",81.839996,83.5,81.839996,83.279999,4690000,79.551429
"2013-05-10",81.07,83.410004,80.620003,83.330002,5826600,79.599193
"2013-05-09",78.510002,81.849998,78.510002,81.470001,9767700,77.822468
"2013-05-08",76.800003,77.830002,76.099998,77.760002,3702000,74.278571
"2013-05-07",76.510002,77.580002,76.309998,76.699997,2844000,73.266024
"2013-05-06",75.25,76.339996,75.010002,76.019997,2210800,72.616468
"2013-05-03",74.300003,75.910004,74.300003,75.239998,2591500,71.871391
"2013-05-02",73.68,73.970001,72.510002,73.800003,2391800,70.495867
"2013-05-01",73.449997,73.879997,72.529999,73.419998,3278700,70.132875
"2013-04-30",73.550003,73.940002,72.410004,73.879997,3337100,70.57228
"2013-04-29",72.629997,73.669998,71.709999,73.160004,2172100,69.884521
"2013-04-26",72.57,72.690002,71.400002,72.269997,2106200,69.034361
"2013-04-25",71.610001,73.260002,71.120003,72.480003,3698600,69.234965
"2013-04-24",70.82,71.489998,70.519997,71.339996,3159100,68.145998
"2013-04-23",69.5,70.769997,69.169998,70.459999,3528400,67.3054
"2013-04-22",69.120003,69.449997,67.910004,69.209999,3213200,66.111364
"2013-04-19",71.25,71.300003,68.57,68.839996,5657300,65.757927
"2013-04-18",70.18,71.050003,69.849998,70.82,4833900,67.649283
"2013-04-17",71.410004,72,70.599998,71.449997,5052800,68.060026
"2013-04-16",73.379997,74,70.519997,72.050003,5598000,68.631565
"2013-04-15",74.339996,74.519997,72.589996,72.620003,3983400,69.174521
"2013-04-12",75.949997,76.019997,74.989998,75.089996,3672500,71.527325
"2013-04-11",75.889999,76.779999,75.690002,76.519997,2978100,72.889478
"2013-04-10",75.75,76.120003,75.239998,75.629997,2509400,72.041705
"2013-04-09",74.599998,75.870003,74.029999,75.489998,2359500,71.908348
"2013-04-08",74.199997,74.769997,73.970001,74.639999,2176800,71.098678
"2013-04-05",74.099998,74.790001,73.580002,74.199997,3406300,70.679552
"2013-04-04",74.959999,75.650002,74.400002,75,2449900,71.441598
"2013-04-03",76.07,76.089996,74.400002,74.849998,3144500,71.298714
"2013-04-02",76.870003,76.870003,75.839996,76.160004,2567100,72.546565
"2013-04-01",77.209999,77.25,75.699997,76.709999,2755400,73.070466
"2013-03-28",75.93,78.080002,75.860001,77.160004,6026100,73.49912
"2013-03-27",74.010002,75.980003,73.68,75.93,4444600,72.327474
"2013-03-26",75.050003,75.209999,74.300003,74.400002,3880100,70.870067
"2013-03-25",74.650002,75.150002,74.290001,74.629997,2806800,71.08915
"2013-03-22",74.480003,75.25,74.230003,74.470001,2948300,70.936745
"2013-03-21",74.910004,75.330002,74.120003,74.150002,2885600,70.631928
"2013-03-20",75.269997,75.529999,74.349998,75.370003,2577700,71.794046
"2013-03-19",75.779999,75.910004,74.139999,74.660004,2835800,71.117733
"2013-03-18",74.68,76.339996,74.669998,75.720001,3283600,72.127439
"2013-03-15",75.129997,76.239998,74.699997,75.68,4665500,72.089336
"2013-03-14",75.449997,75.989998,75.230003,75.480003,2647200,71.898828
"2013-03-13",75.18,75.599998,75.07,75.279999,1938800,71.708312
"2013-03-12",75.529999,75.870003,75.160004,75.269997,2289400,71.698785
"2013-03-11",75.43,75.730003,74.510002,75.510002,2730300,71.927403
"2013-03-08",76.059998,76.169998,75.419998,75.650002,2494800,72.06076
"2013-03-07",74.510002,76.480003,74.239998,75.650002,5420100,72.06076
"2013-03-06",73.379997,73.769997,73.010002,73.550003,3099500,70.060397
"2013-03-05",73.209999,73.440002,72.720001,72.849998,3305400,69.393604
"2013-03-04",73.449997,73.849998,72.199997,72.730003,4528400,69.279302
"2013-03-01",73.559998,74.120003,72.760002,73.75,3794200,70.250905
"2013-02-28",74.260002,74.800003,73.849998,74.269997,3507000,70.74623
"2013-02-27",73.349998,74.800003,73.349998,74.379997,3952600,70.851012
"2013-02-26",73.690002,74.190002,72.620003,73.559998,4187600,70.069917
"2013-02-25",76.040001,76.040001,73.25,73.25,3972400,69.774628
"2013-02-22",75.419998,75.849998,74.779999,75.400002,2984000,71.822622
"2013-02-21",75.199997,75.639999,74.480003,75.110001,4568900,71.54638
"2013-02-20",77.220001,77.260002,75.410004,75.480003,5908600,71.898828
"2013-02-19",76.839996,77.360001,76.269997,77.300003,5854800,73.632477
"2013-02-15",80.080002,80.160004,76.610001,76.849998,10830300,73.203823
"2013-02-14",83.720001,84,80.110001,80.330002,8654200,76.518716
"2013-02-13",84.18,84.43,83.699997,84.330002,3167700,80.328935
"2013-02-12",84.059998,84.43,83.330002,84.18,2735900,80.18605
"2013-02-11",84.809998,85.470001,83.730003,83.809998,2207500,79.833602
"2013-02-08",84.129997,85.18,84.110001,84.650002,2181700,80.633752
"2013-02-07",85.099998,85.099998,83.519997,83.739998,2584600,79.766924
"2013-02-06",84.540001,85.160004,84.099998,84.910004,2253300,80.881418
"2013-02-05",83.949997,85.620003,83.900002,85.239998,2882700,81.195756
"2013-02-04",84.760002,84.800003,83.360001,83.57,3097200,79.604991
"2013-02-01",84.599998,85.5,83.870003,85.360001,3340600,81.310065
"2013-01-31",84.129997,84.419998,83.5,83.760002,2939700,79.785979
"2013-01-30",85.410004,86.349998,84.209999,84.360001,3304400,80.35751
"2013-01-29",83.730003,85.580002,83.57,85.379997,3713400,81.329113
"2013-01-28",84.449997,84.449997,83.099998,83.730003,2444800,79.757403
"2013-01-25",83.510002,84.480003,83.5,84.150002,3382600,80.157475
"2013-01-24",82.160004,83.769997,82.129997,83.239998,3445100,79.290646
"2013-01-23",82.449997,82.949997,81.949997,82.059998,2269700,78.166632
"2013-01-22",81.790001,82.599998,80.910004,82.580002,2724300,78.661964
"2013-01-18",81.330002,82,81.25,81.82,2988300,77.938021
"2013-01-17",80.959999,81.540001,80.400002,81.32,2163600,77.461743
"2013-01-16",80.190002,80.970001,79.940002,80.830002,2106100,76.833061
"2013-01-15",79.809998,80.440002,79.32,80.400002,1926200,76.424324
"2013-01-14",80.360001,80.889999,79.919998,80.330002,1448600,76.357785
"2013-01-11",80.599998,80.809998,79.949997,80.57,1942300,76.585916
"2013-01-10",80.199997,80.720001,79.68,80.709999,2264600,76.718992
"2013-01-09",80.43,80.510002,79.25,79.599998,2535000,75.66388
"2013-01-08",80.169998,80.25,79.400002,79.910004,2721300,75.958556
"2013-01-07",81.800003,81.989998,80.120003,80.349998,4713400,76.376793
"2013-01-04",82.199997,83.720001,81.910004,83.199997,3094800,79.085863
"2013-01-03",80.599998,82.440002,80.040001,81.82,3095200,77.774105
"2013-01-02",80,80.75,79.529999,80.739998,3468800,76.747508
"2012-12-31",76.669998,78.540001,76.489998,78.5,2460300,74.618275
"2012-12-28",77.580002,77.870003,77.019997,77.050003,2195800,73.239978
"2012-12-27",78.199997,78.480003,77.169998,78.239998,2124600,74.371129
"2012-12-26",79.150002,79.339996,78.160004,78.239998,1779700,74.371129
"2012-12-24",79.360001,79.5,78.589996,78.68,1362700,74.789374
"2012-12-21",78.639999,80,78.110001,80,3985300,76.044102
"2012-12-20",80.160004,80.480003,79.260002,79.970001,3098200,76.015586
"2012-12-19",80.050003,80.970001,79.849998,79.879997,3973100,75.930033
"2012-12-18",77.529999,80.330002,77.360001,80.160004,4382700,76.196193
"2012-12-17",77.309998,77.769997,76.900002,77.459999,2223300,73.629701
"2012-12-14",76.959999,77.489998,76.790001,77.019997,2383300,73.211456
"2012-12-13",77.360001,78.379997,76.699997,77.400002,3197400,73.57267
"2012-12-12",76.889999,78.510002,76.769997,77.809998,4809000,73.962392
"2012-12-11",75.400002,76.360001,75.300003,76.349998,4049700,72.574588
"2012-12-10",75.690002,75.959999,74.699997,75.07,4059100,71.357884
"2012-12-07",76.620003,76.93,76.110001,76.510002,2448700,72.72668
"2012-12-06",77.160004,77.449997,75.82,76.370003,3580600,72.593603
"2012-12-05",76.580002,78.160004,76.510002,77.730003,3398500,73.886354
"2012-12-04",76.300003,76.470001,75.629997,76.260002,2483800,72.489042
"2012-12-03",77.720001,77.949997,76.32,76.360001,2632400,72.584096
"2012-11-30",76.940002,77.599998,76.57,77.089996,2914200,73.277994
"2012-11-29",78.279999,78.279999,76.760002,76.970001,2284500,73.163933
"2012-11-28",76.510002,77.650002,76.139999,77.599998,2750500,73.762777
"2012-11-27",76.230003,77.75,76.169998,77.230003,3643000,73.411078
"2012-11-26",76.419998,76.720001,75.82,76.480003,4068900,72.698164
"2012-11-21",75.800003,76.330002,75.379997,76.300003,2940400,72.527065
"2012-11-20",77.010002,77.279999,75.57,75.800003,3415400,72.051789
"2012-11-19",76.32,77.099998,75.879997,77.099998,3462400,73.287502
"2012-11-16",76.07,76.230003,74.5,75.300003,5390800,71.576514
"2012-11-15",76.239998,77.169998,75.5,75.650002,3968700,71.909205
"2012-11-14",78.059998,78.610001,76.18,76.32,3501800,72.546073
"2012-11-13",78,78.900002,77.290001,77.339996,2736700,73.515632
"2012-11-12",78.860001,78.989998,78.019997,78.57,1896800,74.684813
"2012-11-09",78.330002,79.290001,77.800003,78.559998,4276400,74.675306
"2012-11-08",80.019997,80.580002,78.889999,78.889999,2701900,74.988989
"2012-11-07",81.800003,82,79.82,79.889999,3842100,75.93954
"2012-11-06",81.339996,82.900002,81.279999,82.82,3608800,78.724656
"2012-11-05",81.120003,81.269997,80.209999,80.949997,2151900,76.947123
"2012-11-02",82.470001,82.709999,80.980003,81.220001,2476800,77.203775
"2012-11-01",82.650002,83.25,81.080002,81.849998,4388200,77.80262
"2012-10-31",82.089996,82.919998,79.660004,82.720001,2839300,78.629602
"2012-10-26",82.830002,83.099998,81.949997,82.360001,2393400,78.287403
"2012-10-25",83.099998,83.150002,81.800003,82.809998,2373900,78.715148
"2012-10-24",83.650002,83.970001,82.150002,82.25,2817400,78.182842
"2012-10-23",83.949997,84.050003,82.720001,83.129997,2835300,79.019325
"2012-10-22",86.669998,86.809998,84.599998,85.529999,2962600,81.300649
"2012-10-19",88.730003,88.910004,86.709999,86.870003,2693100,82.574392
"2012-10-18",88.07,89.080002,87.739998,88.720001,2690600,84.33291
"2012-10-17",87.559998,88.860001,86.82,88.730003,2871300,84.180821
"2012-10-16",86,87.419998,85.889999,87.089996,2218400,82.624897
"2012-10-15",85.07,85.639999,84.690002,85.440002,3169600,81.059498
"2012-10-12",85.709999,86.470001,84.739998,85.330002,2377400,80.955137
"2012-10-11",86.300003,86.980003,85.940002,85.970001,1933100,81.562324
"2012-10-10",86.760002,87.349998,85.379997,85.470001,2292600,81.087959
"2012-10-09",86.610001,87.419998,85.93,86.949997,1880900,82.492075
"2012-10-08",85.209999,86.559998,85.019997,86.43,1791200,81.998739
"2012-10-05",86.900002,87.169998,85.449997,85.889999,1951600,81.486424
"2012-10-04",86.940002,87.190002,85.790001,86.519997,2562000,82.084121
"2012-10-03",86.550003,86.75,85.449997,86.5,3693800,82.065149
"2012-10-02",86.980003,87.190002,86.099998,86.550003,2607500,82.112589
"2012-10-01",86.949997,87.459999,86.089996,86.410004,2340800,81.979767
"2012-09-28",86.68,87.410004,85.580002,86.470001,2592900,82.036689
"2012-09-27",85.949997,87.230003,85.620003,86.839996,2348700,82.387714
"2012-09-26",84.720001,86,84.5,85.239998,3093500,80.869748
"2012-09-25",87.269997,87.790001,85.209999,85.279999,2878500,80.907698
"2012-09-24",88.410004,88.410004,86.709999,86.949997,3101900,82.492075
"2012-09-21",89.739998,89.989998,88.300003,88.589996,3740700,84.047992
"2012-09-20",88.220001,89.699997,87.730003,89.169998,3598500,84.598257
"2012-09-19",90.5,90.730003,88.480003,89.209999,4129800,84.636207
"2012-09-18",91.910004,92.220001,89.919998,90.650002,2666200,86.002381
"2012-09-17",92.410004,93.75,91.860001,92.099998,3092600,87.378036
"2012-09-14",93.190002,94.870003,92.010002,92.480003,3858800,87.738558
"2012-09-13",90.720001,93.360001,90,92.480003,3047600,87.738558
"2012-09-12",90.129997,90.519997,89.330002,90.510002,1895500,85.869559
"2012-09-11",89.940002,90.449997,89.5,89.790001,2347400,85.186472
"2012-09-10",89.980003,90.589996,89.400002,89.580002,2090300,84.98724
"2012-09-07",87.010002,89.910004,87.010002,89.900002,3400400,85.290833
"2012-09-06",85.389999,87.589996,85.239998,86.550003,2483100,82.112589
"2012-09-05",84.459999,84.739998,83.730003,84.470001,2581100,80.139229
"2012-09-04",85.900002,85.940002,84,84.370003,2840800,80.044357
"2012-08-31",85.690002,87,85.339996,85.75,2478100,81.353602
"2012-08-29",86.959999,87.120003,86.389999,86.529999,1386500,82.09361
"2012-08-28",86.989998,87.389999,86.32,87.019997,2797500,82.558486
"2012-08-27",87.57,88.480003,87.040001,87.43,1558000,82.947469
"2012-08-24",87.349998,87.75,86.370003,87.5,2115600,83.01388
"2012-08-23",88.599998,88.93,87.43,87.550003,1538600,83.061319
"2012-08-22",88.019997,89.010002,87.610001,88.699997,1730600,84.152353
"2012-08-21",89.300003,89.639999,88.110001,88.389999,2381100,83.858249
"2012-08-20",88.690002,89.900002,88.529999,89.059998,2465700,84.493896
"2012-08-17",88.870003,89.18,88.279999,89.059998,1837900,84.493896
"2012-08-16",88.040001,89.029999,87.580002,88.629997,2207200,84.085942
"2012-08-15",88.25,88.269997,87.260002,87.730003,1285200,83.232091
"2012-08-14",88.5,88.690002,87.730003,88.050003,1354800,83.535684
"2012-08-13",87.690002,89.040001,87.639999,87.959999,2000600,83.450294
"2012-08-10",87.93,88.099998,86.519997,87.860001,2314300,83.355423
"2012-08-09",88.010002,89.260002,87.57,88.5,2135400,83.96261
"2012-08-08",87.779999,89.330002,87.529999,88.330002,2220000,83.801327
"2012-08-07",86.589996,88.400002,86.540001,88.029999,2737800,83.516705
"2012-08-06",85.309998,86.480003,85.199997,86.019997,2654000,81.609756
"2012-08-03",84.5,85,83.440002,84.849998,3558300,80.499743
"2012-08-02",82.470001,83.82,81.580002,82.580002,5303900,78.346129
"2012-08-01",86.709999,87.050003,85.269997,86.860001,3351200,82.406693
"2012-07-31",87.209999,87.610001,85.889999,86.120003,3020100,81.704635
"2012-07-30",87.690002,88.029999,86.970001,87.610001,2286200,83.11824
"2012-07-27",85.589996,87.82,85.300003,87.57,2277000,83.08029
"2012-07-26",85.010002,85.379997,83.940002,85.160004,2637100,80.793855
"2012-07-25",83.459999,83.919998,82.440002,83.57,2592600,79.28537
"2012-07-24",84.110001,84.57,81.550003,82.669998,2350400,78.431512
"2012-07-23",82.870003,84.269997,82.720001,83.919998,3282100,79.617424
"2012-07-20",85.559998,86.059998,84.760002,85.080002,3810700,80.717955
"2012-07-19",85.860001,87.559998,85.690002,86.919998,3253000,82.463614
"2012-07-18",85.529999,86.440002,85.18,85.68,2572600,81.125909
"2012-07-17",83.879997,86.129997,82.940002,85.93,3439800,81.362621
"2012-07-16",83.169998,83.43,81.870003,83.370003,4089500,78.938693
"2012-07-13",83.169998,83.919998,82.660004,83.580002,2314200,79.137531
"2012-07-12",83.129997,83.32,81.800003,82.720001,3975700,78.323241
"2012-07-11",84.080002,85.389999,83.82,84.199997,2915400,79.724572
"2012-07-10",86.089996,86.32,83.169998,83.68,2813800,79.232214
"2012-07-09",85.470001,86.040001,84.330002,85.410004,2072100,80.870264
"2012-07-06",86.620003,86.629997,84.699997,85.529999,2900100,80.983881
"2012-07-05",89.75,89.940002,87.769997,87.889999,3004300,83.218442
"2012-07-03",87.82,90.199997,87.690002,90.190002,2554400,85.396194
"2012-07-02",87.510002,88.720001,86.220001,87.290001,2592700,82.650335
"2012-06-29",87.639999,87.93,86.339996,87.889999,4090300,83.218442
"2012-06-28",84.120003,85.470001,83.5,85.230003,3103500,80.699831
"2012-06-27",82.940002,85.269997,82.940002,84.989998,3185900,80.472582
"2012-06-26",81.709999,83.459999,80.800003,82.410004,3059400,78.029721
"2012-06-25",80.650002,81.790001,80.099998,81.510002,3302900,77.177556
"2012-06-22",81.800003,82.660004,80.669998,82.25,5670100,77.878221
"2012-06-21",84.489998,84.489998,81.110001,81.330002,4231500,77.007123
"2012-06-20",85.559998,85.809998,83.540001,84.269997,3332700,79.790851
"2012-06-19",85.82,86.410004,85.050003,85.470001,3718500,80.927072
"2012-06-18",87.099998,87.120003,85,85.370003,3914200,80.832389
"2012-06-15",86.629997,87.849998,85.57,87.800003,6590300,83.133229
"2012-06-14",83.230003,86.93,83.160004,86.010002,6255700,81.438371
"2012-06-13",82.870003,84.099998,82.32,82.970001,2540200,78.559953
"2012-06-12",82.379997,83.559998,81.900002,83.269997,2527600,78.844003
"2012-06-11",84.220001,84.760002,81.75,81.830002,2284500,77.480547
"2012-06-08",82.639999,83.050003,81.519997,82.970001,3140900,78.559953
"2012-06-07",84.849998,85.470001,83.279999,83.480003,3489400,79.042847
"2012-06-06",82.099998,83.599998,82.019997,83.589996,3225400,79.146994
"2012-06-05",79.25,81.440002,78.900002,81.150002,2723700,76.83669
"2012-06-04",79.139999,80.120003,77.93,79.559998,3269700,75.331199
"2012-06-01",78.599998,80.949997,78.349998,79.370003,4238100,75.151303
"2012-05-31",81.440002,82.169998,79.400002,81.379997,3532700,77.054461
"2012-05-30",82.739998,82.989998,80.68,81.540001,2775000,77.20596
"2012-05-29",83.370003,84.610001,82.82,84.040001,2982400,79.57308
"2012-05-25",82.18,82.989998,82.18,82.379997,2005200,78.001309
"2012-05-24",83.610001,83.669998,81.290001,82.089996,3018600,77.726722
"2012-05-23",81.769997,82.889999,80.389999,82.889999,4244000,78.484203
"2012-05-22",82.910004,84.32,82.019997,82.629997,3626700,78.238021
"2012-05-21",80.800003,82.769997,80.239998,82.720001,2524300,78.323241
"2012-05-18",82.129997,82.620003,80.139999,80.519997,3525500,76.240172
"2012-05-17",82.300003,83.599998,81.629997,81.669998,3480400,77.329048
"2012-05-16",82,85.050003,82,82.120003,3771900,77.755134
"2012-05-15",85.010002,85.349998,82.370003,82.510002,3554400,78.124404
"2012-05-14",86.300003,86.43,84.889999,85.050003,4041200,80.529398
"2012-05-11",86.879997,88.93,86.639999,87.260002,2258700,82.62193
"2012-05-10",88.459999,89.43,87.440002,87.870003,3155400,83.199508
"2012-05-09",86.089996,87.900002,85.25,87.169998,3643600,82.53671
"2012-05-08",87.18,87.709999,85.25,87.580002,4396400,82.924921
"2012-05-07",89.160004,89.349998,86.919998,87.839996,4082700,83.171097
"2012-05-04",90.730003,90.82,88.849998,89.059998,4412000,84.326252
"2012-05-03",93.690002,94.029999,91.459999,91.959999,4715500,87.072112
"2012-05-02",96.879997,97.220001,95.290001,95.540001,2953100,90.461828
"2012-05-01",96.379997,98.199997,95.800003,97.769997,3208800,92.573294
"2012-04-30",94.75,96.089996,94.449997,95.940002,2185000,90.840568
"2012-04-27",94.919998,95.279999,94.370003,94.910004,2404200,89.865317
"2012-04-26",92.769997,94.830002,92.550003,94.790001,2854100,89.751692
"2012-04-25",92.209999,93.419998,91.919998,93.370003,3031900,88.40717
"2012-04-24",91.150002,91.75,90.25,91.260002,2499800,86.409321
"2012-04-23",90.599998,91.5,89.879997,90.959999,3096300,86.125264
"2012-04-20",93.139999,93.860001,91.449997,91.470001,2315400,86.608158
"2012-04-19",93.120003,93.57,91.519997,92.110001,2783400,87.21414
"2012-04-18",94.07,94.440002,91.940002,92.300003,2804400,87.23308
"2012-04-17",93.190002,94.75,92.900002,94.550003,2299900,89.359564
"2012-04-16",94.160004,94.68,91.800003,92.269997,2961600,87.204721
"2012-04-13",94.690002,94.870003,93.309998,93.650002,2499300,88.508969
"2012-04-12",93.25,95.18,92.540001,94.900002,2079000,89.690349
"2012-04-11",94.699997,94.849998,92.650002,92.809998,2458000,87.715078
"2012-04-10",94.300003,94.830002,93.019997,93.5,2389200,88.367202
"2012-04-09",94.290001,95.290001,93.57,94.580002,2452700,89.387916
"2012-04-04",98.010002,98.190002,96.5,97.540001,3081600,92.185422
"2012-04-03",100.580002,100.940002,98.449997,99.230003,2846100,93.78265
"2012-04-02",100.400002,102.129997,99.690002,100.970001,2528500,95.427128
"2012-03-30",99.620003,100.699997,99.110001,100.440002,2388600,94.926224
"2012-03-29",98.32,99.129997,97.139999,98.809998,3045100,93.385701
"2012-03-28",100.910004,101.25,98.5,98.980003,3151400,93.546374
"2012-03-27",101.419998,102.160004,100.519997,101.379997,2687400,95.814617
"2012-03-26",102.419998,103.150002,100.290001,101.040001,3703400,95.493285
"2012-03-23",101.330002,102.860001,100.269997,101.760002,2980500,96.173761
"2012-03-22",102.360001,102.779999,100.510002,100.900002,3723000,95.360971
"2012-03-21",105.699997,106.080002,103.32,103.480003,3778900,97.799341
"2012-03-20",107.169998,107.379997,105.32,105.610001,2772700,99.812409
"2012-03-19",107.910004,109.099998,107.370003,108.599998,2343100,102.638267
"2012-03-16",107.370003,109.5,107.080002,108.980003,2922500,102.997411
"2012-03-15",107.279999,107.82,105.800003,106.970001,2284300,101.097751
"2012-03-14",107.739998,108.330002,106.540001,106.989998,2043600,101.11665
"2012-03-13",107.010002,108.190002,105.75,108.059998,2414400,102.12791
"2012-03-12",107.419998,107.419998,105.269997,106.400002,2356500,100.559042
"2012-03-09",108.129997,108.75,106.849998,107.449997,2251500,101.551397
"2012-03-08",106.730003,107.900002,105.669998,107.5,1902300,101.598655
"2012-03-07",104.010002,106.449997,103.32,105.629997,3099800,99.831308
"2012-03-06",104.709999,105.489998,102.5,103.309998,3856600,97.638668
"2012-03-05",106.239998,107.019997,104.760002,106.93,2812300,101.059946
"2012-03-02",109.129997,109.300003,106.25,106.449997,2377800,100.606293
"2012-03-01",108.449997,109.339996,108.099998,109.150002,2536800,103.158077
"2012-02-29",109.900002,110.480003,107.580002,107.93,2829300,102.00505
"2012-02-28",110.669998,111.309998,109.040001,109.589996,2271200,103.573918
"2012-02-27",110.860001,111.239998,109.25,110.029999,2344400,103.989766
"2012-02-24",110.599998,112.089996,110.330002,111.57,2406100,105.445227
"2012-02-22",110.809998,112.019997,110.099998,110.129997,3179500,104.084275
"2012-02-21",109.889999,110.75,109.080002,109.959999,2726400,103.923609
"2012-02-16",107.760002,108.75,105.239998,107.610001,4362800,101.702617
"2012-02-15",107.510002,108.650002,106.900002,107.669998,3549300,101.759321
"2012-02-14",106.550003,108.110001,106.379997,107.309998,3209300,101.419083
"2012-02-13",106.800003,107.370003,105.800003,106.25,2700700,100.417275
"2012-02-10",104.959999,105.879997,104.239998,105.129997,2550500,99.358756
"2012-02-09",105.730003,107.5,105.400002,106.68,3170700,100.82367
"2012-02-08",104.519997,105.529999,103.800003,105.110001,3167900,99.339857
"2012-02-07",103.010002,104.629997,101.419998,104.529999,3603700,98.791695
"2012-02-06",100.660004,103.010002,99.650002,102.919998,3036300,97.270078
"2012-02-03",101.459999,102.080002,100.459999,101.150002,3520500,95.597247
"2012-02-02",99.540001,100.25,98.449997,99.550003,2330500,94.085083
"2012-02-01",100.199997,100.400002,99.010002,99.410004,2990600,93.952769
"2012-01-30",97.040001,98.900002,96,98.860001,2415600,93.432959
"2012-01-27",97.230003,98.449997,97.040001,98,1837400,92.620169
"2012-01-26",100.800003,100.949997,97.309998,97.910004,3117800,92.535113
"2012-01-25",97.550003,99.970001,95.769997,99.830002,3657700,94.349711
"2012-01-24",97.489998,97.919998,96.050003,97.709999,2629100,92.346088
"2012-01-23",97.629997,99,96.339996,98.379997,4801300,92.979306
"2012-01-20",97.019997,97.099998,95.120003,96.800003,4422800,91.486047
"2012-01-19",95.940002,97.440002,95.620003,97.160004,3705600,91.826285
"2012-01-18",94.839996,96.269997,94.080002,95.43,2902200,90.049483
"2012-01-17",93.989998,94.949997,93.470001,94.669998,2451700,89.332331
"2012-01-13",93.019997,93.980003,91.480003,92.839996,3012900,87.605508
"2012-01-12",96.349998,96.470001,92.93,94.300003,4910800,88.983197
"2012-01-11",97.769997,97.970001,96,96.239998,3096500,90.813811
"2012-01-10",101.239998,101.239998,97.68,98.089996,3296600,92.559504
"2012-01-09",97.440002,98.900002,96.910004,98.839996,2850900,93.267217
"2012-01-06",97.470001,97.540001,96.800003,97.040001,2414000,91.568709
"2012-01-05",95.970001,97.449997,95.559998,97.169998,3574600,91.691377
"2012-01-04",95.419998,96.540001,94.839996,96.419998,3144200,90.983663
"2012-01-03",93.940002,96.589996,93.07,95.93,3571600,90.521292
"2011-12-30",89.489998,90.910004,89.059998,90.580002,2110500,85.472936
"2011-12-29",88.790001,90.099998,88.480003,89.980003,1915700,84.906767
"2011-12-28",91,91.309998,88.300003,88.519997,1663600,83.529078
"2011-12-27",90.93,91.470001,90.300003,90.760002,1515400,85.642788
"2011-12-23",90.650002,91.239998,90.449997,91.169998,1100800,86.029668
"2011-12-22",90.029999,91.080002,90.029999,90.610001,1900900,85.501244
"2011-12-21",88.370003,89.839996,87.400002,89.629997,3027300,84.576495
"2011-12-20",87.980003,89.360001,87.959999,88.459999,3194500,83.472463
"2011-12-19",89.279999,89.300003,85.5,85.760002,2767000,80.924697
"2011-12-16",89.360001,90.120003,87.510002,88.739998,3576300,83.736675
"2011-12-15",89.18,90.360001,87.730003,88.150002,3076200,83.179944
"2011-12-14",90.410004,90.410004,87.5,87.690002,4137000,82.74588
